Ligand ID,Stoichiometry,Denticity,Donors,Predicted Charge,Confident Charge,Graph ID,CSD Occurrences,CSD Complex IDs,CSD Metal Count
unq_CSD-PAYPOW-01-b,C4H4N2,1,N,0,True,45ad894cbd74c02f76bac176692ec6e1,96,"PAYPOW, PAYPOW, PAYPOW, PAYPOW, PIDVIJ, ... (91 more)","Ru(16), Co(14), Zn(14), Cu(14), Ni(12), ... (7 more)"
unq_CSD-PAYROY-02-a,C8H9N3,2,N-N,0,True,fe70b337bd569c2b48e9bfee27caf177,25,"PAYROY, PAYROY, PIDQID, PIDQID, BOLQOK, ... (20 more)","Cu(9), Zn(9), Ni(4), Co(3)"
unq_CSD-PAYSUD-03-a,C10H9,3,C-C-C,-1,True,8d7123d1ba61b23c3fc1b7cc8a538a2a,3,"PAYSUD, XEJRIN, XEJROT",Ni(3)
unq_CSD-PAYXOE-01-a,C7H10N2,1,N,0,True,29401ec523eb970bc82d1a463949e39c,437,"PAYXOE, PEGDOW, PEHQOK, POLYEX, POLYEX, ... (432 more)","Fe(56), Ru(45), Co(42), Zn(38), Pd(38), ... (28 more)"
unq_CSD-PAYZUN-03-a,C10H6N5O2,3,N-N-N,-1,True,2509ce4da76e780d9bf087edd3140a1f,14,"PAYZUN, PAYZUN, PAZBOK, PAZBOK, PMCXCN10, ... (9 more)","Co(6), Cu(6), Ni(2)"
unq_CSD-PAZJIK-01-b,C9H10N2,1,C,0,True,f6602843ba162ef10767b023f2579612,55,"PAZJIK, PAZJIK, PAZJIK01, PAZJIK01, LIMVAH, ... (50 more)","Au(17), Pd(15), Pt(7), Ir(6), Ni(4), ... (3 more)"
unq_CSD-PAZMUY-01-a,C5H11N1,1,N,0,True,81887b459da62886976c0c7d00dc6409,78,"PAZMUY, SOMNUF, TEGKOF, LUKLEK, MAZVAN, ... (73 more)","Ag(10), W(9), Pt(7), Mo(6), Cu(6), ... (13 more)"
unq_CSD-PAZTIW-01-d,C12H10N2,1,N,0,True,10584d081038aad9a959f4527251abc0,49,"PAZTIW, MABKUZ, MABLAG, MIXWAT, MOZFEP, ... (44 more)","Mn(12), Co(6), Fe(6), Eu(3), Re(3), ... (10 more)"
unq_CSD-PAZVUI-02-a,C10H10N4,2,N-N,0,True,01dda603e5005066e42605820feb0991,12,"PAZVUI, LIDQAQ, MABWIW, MABWIW, QOPGIM, ... (7 more)","Cu(4), Ru(2), Ni(2), Os(2), Cd(1), ... (1 more)"
unq_CSD-PBIMCU-02-a,C12H9N3,2,N-N,0,True,1908a94f3d9eb730c86527b889a0b9ff,70,"PBIMCU, TAVTAM, TAVTEQ, LOGLUR, LOGLUR01, ... (65 more)","Cu(22), Ru(13), Ir(6), Ni(5), Re(4), ... (10 more)"
unq_CSD-PCPCCR01-01-b,C15H10,1,C,0,True,e0d834559591645c4d1622eabbb3fcfb,6,"PCPCCR01, USEVOE, WAHDEO, XIKGOO, XIKGUU, ... (1 more)","Pd(3), Cr(2), Rh(1)"
unq_CSD-PCSCUP20-03-b,C13H10N3O2,3,O-N-N,-1,True,ba483c8337a3a4207c3ef9869f226f07,19,"PCSCUP20, PIVFAC, PIVFAC, PIYVID, PIYVID, ... (14 more)","Co(4), Ni(4), Cu(3), Dy(3), Zn(2), ... (2 more)"
unq_CSD-PEBGOV-02-b,C12H12N2,2,N-N,0,True,13454211bab7e8fa51d241f0dc620b8f,452,"PEBGOV, PEVSIU, PIQNAG, PIQNAG, PIQNAG, ... (447 more)","Ru(113), Re(45), Cu(34), Fe(29), Ir(28), ... (28 more)"
unq_CSD-PEBGUB-02-b,C12H12N2,2,N-N,0,True,b82dd78e6f24244310094527d632a32f,177,"PEBGUB, PERDIZ02, PERDIZ03, PEVSOA, PEVSUG, ... (172 more)","Ru(28), Cu(27), Re(24), Fe(24), Ni(13), ... (20 more)"
unq_CSD-PEBLUF-03-a,C10H8N3O1S1,3,N-N-O,-1,True,eeace76b4d40b2b210faa52bbf3cb732,2,"PEBLUF, HOVJAF","Ru(1), Pd(1)"
unq_CSD-PEBQET-03-a,C13H11N2O1,3,O-N-N,-1,True,988219a6f097fb22bb695fda63326c62,7,"PEBQET, PEBQET01, BICCEW, CUKLEA, GAFKOP, ... (2 more)","Cu(5), Fe(1), Pt(1)"
unq_CSD-PEBQUI-02-a,C8H16N2,2,N-N,0,True,03a2e36184205da88f9dfa4402a996cc,35,"PEBQUI, POZZEJ, LOYZUW, BCPERH, BEPBUT, ... (30 more)","Ru(7), Ta(6), Pd(5), Re(4), Fe(3), ... (6 more)"
unq_CSD-PECCIK-01-e,C10H8N2,1,N,0,True,f417a1b3a2aebaca43f7c361b2b133f1,150,"PECCIK, PECCIK, PECCOQ, PECCOQ, PECCUW, ... (145 more)","Zn(35), Co(23), Mn(17), Cu(15), Ni(13), ... (17 more)"
unq_CSD-PECTEW-03-a,C17H11N1,3,N-C-C,-2,True,578e2a50c913a5569ac31b3d80265c91,33,"PECTEW, PECWOJ, TAMJIB, LIYRET, LUPYAY, ... (28 more)","Au(23), Pt(6), Pd(2), Os(1), Ir(1)"
unq_CSD-PEDJEN01-03-a,C4H13N3,3,N-N-N,0,True,f501777a4fec0d61b473bdfb1681a83e,300,"PEDJEN01, PEDJEN02, PIWZUQ, PIWZUQ, POJVIW, ... (295 more)","Cu(59), Ni(48), Co(47), Zn(19), Eu(14), ... (23 more)"
unq_CSD-PEFQAS-02-a,C9H13N5,2,N-N,0,True,1c26aeedb55693e674853248e862c212,1,PEFQAS,Pd(1)
unq_CSD-PEHKIY-02-c,C7H8N4,2,N-N,0,True,58139d3f85d0cecfa8e6c1ed0bfa10b3,37,"PEHKIY, LOQWOE, LOQXAR, LUSTOI, LUSTOI, ... (32 more)","Ru(6), Co(6), Cu(4), Fe(4), Rh(3), ... (7 more)"
unq_CSD-PEJBUE-03-a,C11H9N2O2,3,O-N-N,-1,True,007cf6ce067746aca2a5cb6fed5105c1,2,"PEJBUE, PEJCEP","Co(1), Ni(1)"
unq_CSD-PEJJOE-03-a,C15H10N3O1,3,N-N-N,-1,True,9b12e1f146fb8ed5f69aa323e0b7b0f1,8,"PEJJOE, PEJJOE, CAPYOI, CAPYOI, KAYJAW, ... (3 more)","Co(3), Ni(3), Cu(2)"
unq_CSD-PEKPEA-01-b,C5H5N5,1,N,0,True,546949de84c9956cf6fa0f7509852ab5,3,"PEKPEA, VILLOS, VILLOS","Mn(2), Ni(1)"
unq_CSD-PEKZEN-01-a,H4N2,1,N,0,True,ec9de9be3da64220d8d2ff10d584c01f,41,"PEKZEN, SOPVUP, MATMOM, BABGIX, BESVIF, ... (36 more)","Ru(11), Fe(10), Ni(3), Ir(3), V(3), ... (9 more)"
unq_CSD-PELVAE-01-a,C6H7N1,1,N,0,True,5a53300fdd20a825ab66896bda31d711,228,"PELVAE, PELVAE, PIGYUC, SUVYUF, SUVYUF, ... (223 more)","Ni(44), Co(41), Zn(36), Cu(30), Cd(12), ... (12 more)"
unq_CSD-PELWEL-02-b,C16H6N6,2,N-N,0,True,ab4a0a3836b19c1494f96edd89779737,24,"PELWEL, PELWUB, TEBDUB, TEBDUB, TEWYOL, ... (19 more)","Ag(7), Cu(5), Zn(4), Co(3), Eu(2), ... (3 more)"
unq_CSD-PEMGUM-02-a,C4H12N2,2,N-N,0,True,377c7112588e95c8360005973092d4a7,7,"PEMGUM, PEMGUM, CABHAR, VESZUO, NMPACU, ... (2 more)","Cu(6), Ni(1)"
unq_CSD-PEMHAT-02-a,C5H14N2,2,N-N,0,True,5422ee9e8f16fcbe8c7d2bbccace3667,38,"PEMHAT, PEMHAT, TAJJOE, BABMEA, BABMEA, ... (33 more)","Cu(14), Cr(6), Ni(4), Zn(4), Ru(3), ... (4 more)"
unq_CSD-PEMNAX-02-c,C12H8N3,2,N-N,-1,True,162c771578e35602323c691f96f15f9f,33,"PEMNAX, CEKXAT, CEKXAT, CEKXAT, CESPOI, ... (28 more)","Co(9), Os(5), Ru(3), Cd(3), Pt(3), ... (6 more)"
unq_CSD-PEMNEB-02-a,C4H12N2,2,N-N,0,True,6e074adf0c10e4e9735f12d73f193d67,53,"PEMNEB, PEMNEB, PEMNIF, PEMNIF, MEANIB01, ... (48 more)","Cu(35), Ni(12), Zn(3), Ru(1), Re(1), ... (1 more)"
unq_CSD-PEMYAH10-02-a,C4H7N2O2,2,N-N,-1,True,f38f35848f8f9c579dfd2ad35eaf52f8,615,"PEMYAH10, PEMYAH10, PEMYEL10, PEMYEL10, SSCEBC01, ... (610 more)","Co(560), Rh(36), Cu(9), Ru(6), Ir(2), ... (1 more)"
unq_CSD-PEMYEL10-01-b,C3H9N1,1,N,0,True,c37b692328d00d29793c90c06f05a9bc,38,"PEMYEL10, BERTUO, COMGIU, YEVYIK, UKASUU, ... (33 more)","Ni(12), Cu(6), Pd(5), Pt(4), Cd(4), ... (4 more)"
unq_CSD-PENPUV-02-a,C13H8N4,2,N-N,0,True,be581405e64ee889b6b35f20eef7a5a8,7,"PENPUV, PENPUV, PENQOQ, VIWYEG, OXAVER, ... (2 more)","Cu(3), Cd(2), Zn(1), Ni(1)"
unq_CSD-PENSOT-03-a,C7H9N1O2,3,O-O-N,0,True,936627036f574a4e90188feb9210b3ec,73,"PENSOT, PENSOT, PENSUZ, PENSUZ, PENTAG, ... (68 more)","Co(24), Cu(13), Zn(12), Ni(9), Pr(5), ... (4 more)"
unq_CSD-PEQWEO-01-a,C7H12N2,1,N,0,True,b3a004bcc187e9a8115160446edcf879,96,"PEQWEO, PEQWEO, PEQWEO, PEQWEO, PEQWIS, ... (91 more)","Zn(38), Ni(12), Co(8), Fe(8), Re(8), ... (4 more)"
unq_CSD-PEQXOZ-01-b,C6H8N2,1,N,0,True,23589e96197856869a819939ec18b04c,7,"PEQXOZ, PURYUX, PURYUX, RAYZEX, RAYZEX, ... (2 more)","Ag(6), Pt(1)"
unq_CSD-PERLON-03-a,C4H8S3,3,S-S-S,-2,True,5150d558a69b0e0fb007a160b3a28b43,44,"PERLON, TEHZIQ, LUWFIS, LUWFOY, LUYXAE, ... (39 more)","Re(32), Ru(4), Tc(3), Mo(2), Nb(1), ... (2 more)"
unq_CSD-PERLUW-03-a,C9H11N3O1,3,N-N-O,0,True,adb58780bf73244554c4996c29e3599f,6,"PERLUW, PERLUW, PERMAD, PERMAD, QAJCUB, ... (1 more)","Sm(2), Ce(2), Cu(1), Ni(1)"
unq_CSD-PERPAF-01-b,C7H6N2,1,N,0,True,330cb83f575cbd9efeb45246dd5cdba1,8,"PERPAF, PERPAF, PEVCUP, PEVCUP, PEVDAW, ... (3 more)","Pt(2), Ni(2), Cu(2), Ru(1), Au(1)"
unq_CSD-PERWUG-02-b,C11H11N2,2,N-N,-1,True,2c82ea07bdeb80b0a5a15dd96dca10fd,26,"PERWUG, PORBII, NACSUH, PUBQEL, COGSID, ... (21 more)","Zr(11), Hf(3), Pd(2), Ru(2), Ti(2), ... (6 more)"
unq_CSD-PESFAV-01-b,C8H14N2,1,C,0,True,dc56d9ad38ad12b28c94a07beb60772e,4,"PESFAV, EZUSUQ, OWABEV, SEWCAB","Co(2), Ni(1), Pd(1)"
unq_CSD-PESHON-01-b,C12H11N1,1,N,0,True,7dbffa61c5e8247b65efb7871d90aec7,23,"PESHON, PESHON, PESHON, PESHON, PESJIJ, ... (18 more)","Mn(8), Zn(6), Ni(5), Cu(2), Re(2)"
unq_CSD-PESJON-02-b,C14H12N2,2,N-N,0,True,be81b3dc053fc03a4849e4d2de5209a6,57,"PESJON, PINVAL, PINVAL, PINVEP, PINVEP, ... (52 more)","Ru(11), Cu(6), Co(5), Pt(4), Ti(3), ... (15 more)"
unq_CSD-PESZUJ01-02-a,C12H6N2O2,2,N-N,0,True,288fb5f9fedda220bcb88b69e3d52cd6,90,"PESZUJ01, PIQBIC, LIWNOX, LONHII, MAPRUR01, ... (85 more)","Cu(20), Ag(14), Zn(9), Hg(7), Ru(7), ... (11 more)"
unq_CSD-PETLUY-02-a,C11H6N2O1,2,N-N,0,True,9c8477a321017d19115c01c6cca01edd,104,"PETLUY, PETLUY, PIQDUO, PIQDUO, PIQFAW, ... (99 more)","Cu(47), Zn(13), Co(8), Ni(6), Mn(5), ... (11 more)"
unq_CSD-PETWAN-02-a,C10H15N2,2,N-N,-1,True,b7b6f91457ce386ac84caa68b88ff1c4,8,"PETWAN, PETWAN, ECEXIU, ECEXIU, ECEXOA, ... (3 more)","Ni(4), Ru(2), Pd(2)"
unq_CSD-PETXET-02-a,C12H10N2,2,N-N,0,True,3b8ce1c3208982bf677e312628cf9f2e,35,"PETXET, BAHCEV, BAHFIC, BAHFOI, BULTAE, ... (30 more)","Ru(6), Mn(6), Fe(4), Zn(3), Mo(3), ... (9 more)"
unq_CSD-PEVWIZ-03-a,C12H11N4,3,N-N-N,-1,True,64a23d0e7e37aeeb8c48674f0b9c7c82,7,"PEVWIZ, FUZSEA, FUZSIE, UXAVEX, UXAVEX, ... (2 more)","Rh(3), Ru(2), Ni(1), Pd(1)"
unq_CSD-PEWZEY-01-c,C9H13N1,1,N,0,True,9cd051630bfd421dfc7cae80dcf615ba,2,"PEWZEY, PEWZEY",Pd(2)
unq_CSD-PEXGUV-01-c,C2H4N4,1,N,0,True,1421a344a90b47c5a72f515aea3cb366,2,"PEXGUV, PEXGUV",Pt(2)
unq_CSD-PEZTEV-01-a,C13H14N2,1,C,0,True,fac0debac3094a9d45b567d96fed6c53,11,"PEZTEV, MOCXEJ, MOCXEJ, KEDFEF, KEDFEF, ... (6 more)","Ni(4), Ag(2), Pd(2), Au(1), Cr(1), ... (1 more)"
unq_CSD-PICNCO-01-a,C7H5N1,1,C,0,True,e9acba3b3844967ca301024a90f453c4,112,"PICNCO, PICNCO, PICNCO, PICNCO, PICNCO, ... (107 more)","Cr(18), Mo(16), Fe(15), Au(13), Pt(11), ... (10 more)"
unq_CSD-PIDFIT-03-a,C12H9N3O1S1,3,S-O-N,-2,True,ed51925440bc5967cce224f945cd57ab,4,"PIDFIT, VIRFUZ, VIRLAL, OBEZAY","Ni(2), Pd(2)"
unq_CSD-PIDFOZ-03-a,C10H11N3O1S1,3,S-O-N,-2,True,37278208a6b9ee5c6a850271ffa3b778,6,"PIDFOZ, BEMKUB, GOJQIH, GOJQON, XUCQAP, ... (1 more)","Pd(2), Ni(1), Cu(1), Mo(1), Ru(1)"
unq_CSD-PIDPOJ-01-a,C5H6N2,1,N,0,True,4500a1b8b5ae51a1ef80ddf1e8de7a3b,82,"PIDPOJ, PIDPOJ, SUGVIC, TAGHIT, TAGHOZ, ... (77 more)","Zn(12), Pd(12), Pt(11), Ag(11), Co(10), ... (9 more)"
unq_CSD-PIDQEA-01-a,C6H8N2,1,N,0,True,df6445dbf9d827c93689192db418ac86,23,"PIDQEA, PIDQEA, MULYEY, MULYIC, QEWRUI, ... (18 more)","Cu(7), Zn(5), Pd(4), Mn(3), Co(2), ... (1 more)"
unq_CSD-PIDQIE-01-a,C5H6N2,1,N,0,True,e73ab508f524f5a70af95ad79788a5af,61,"PIDQIE, PIDQIE, LOCHAN, BORJEY, MEMSIH, ... (56 more)","Co(21), Mn(8), Ni(8), Zn(7), Cu(6), ... (6 more)"
unq_CSD-PIDRUQ-02-a,C3H10N2,2,N-N,0,True,2aa0237fed8fbadab77f7a2efc3e3d01,66,"PIDRUQ, PIDRUQ, PIDRUQ, PIXCAB, SOJLOS, ... (61 more)","Ni(14), Zn(7), V(6), Ag(6), Ho(6), ... (9 more)"
unq_CSD-PIFTOP-01-a,C9H16N2,1,C,0,True,911b2ba4e0689b0e7af7cdb3b075b183,296,"PIFTOP, PIFTOP, SIQXUL, SIQXUL, SOKROB, ... (291 more)","Ni(136), Fe(22), Ag(16), Ir(14), Pt(13), ... (19 more)"
unq_CSD-PIFYAE-03-a,C13H13N3,3,N-N-N,0,True,050b21f86efa5c7d159fa52dc2e8fe45,8,"PIFYAE, BALJAZ01, XUCCAB, JEBGAB, JEBGAB, ... (3 more)","Cu(3), Co(3), Pd(1), Ni(1)"
unq_CSD-PIGRON-02-a,C11H9N3,2,N-N,0,True,006991427b08f2471c0754986f89fc90,151,"PIGRON, PIGRON, POKFOM, POKFUS, SUQDIT, ... (146 more)","Ru(92), Os(27), Ni(7), Pt(6), Re(3), ... (7 more)"
unq_CSD-PIHPUT-01-b,C5H6N2,1,N,0,True,aa944d67482ec4ba22aef4065c81a40a,43,"PIHPUT, PIHPUT, PIHPUT, PIHQAA, PIHQAA, ... (38 more)","Ni(17), Cu(11), Co(9), Mn(2), Cd(2), ... (1 more)"
unq_CSD-PIHTOS-01-a,C12H8N2,1,N,0,True,51ac1e35137c972a3d4e363913457b35,12,"PIHTOS, PIHTOS, PIHTUY, PIHTUY, PIHVAG, ... (7 more)","Ag(6), Au(3), Zn(2), Pt(1)"
unq_CSD-PIHXAH-01-a,C7H12N2,1,N,0,True,fd9f7cf286c4b9a445310b511993ee98,56,"PIHXAH, PIHXAH, BAFTUA, BAFTUA, BAFTUA, ... (51 more)","Ni(16), Co(13), Cu(10), Pd(6), Ag(4), ... (4 more)"
unq_CSD-PIJBEQ-03-a,C10H10N2O1S2,3,S-O-N,-2,True,4126cc0b75dab13c9597cce5a230dafb,5,"PIJBEQ, BOJZIJ, TOXSAA, TUCYIC, DIDGAA","Ni(2), Tc(1), Re(1), Mo(1)"
unq_CSD-PIJCAN-02-b,C10H16N2,2,N-N,0,True,6710d1cc931ad2b8c6cece2cf7dd83fa,4,"PIJCAN, BIZCEV, YIGXIW, YIGXIW","Cu(3), Pt(1)"
unq_CSD-PIKCET-01-d,C7H11N1,1,C,0,True,7a01f0f9015549dfe7fedfb13e4b14b5,142,"PIKCET, PIQWUH, PIQWUH, PIQWUH, PIQWUH, ... (137 more)","Pd(28), Pt(21), Fe(16), Ru(15), Mo(14), ... (15 more)"
unq_CSD-PIKCOC-01-f,C4H4N2,1,N,0,True,674e3530beecba44f3dfc0c5eaa6fff5,105,"PIKCOC, POZFAL, POZFAL, TACFOU, TACFOU, ... (100 more)","Ru(19), Pt(16), Fe(11), Re(11), Cu(9), ... (11 more)"
unq_CSD-PIKGAS-03-a,C11H12N3O3,3,O-N-N,-1,True,8af0dfa08d62c0720e5f3ccfc9da1f88,6,"PIKGAS, PIKGAS, AXALIU01, AXALIU01, AXALIU02, ... (1 more)","Ni(4), Zn(2)"
unq_CSD-PIKQOQ-02-a,C14H8N4,2,N-N,0,True,863a1e7fc665448b26e3d072d3afaaf8,122,"PIKQOQ, PIKQOQ, PIKRAD, PIKRAD, TAJCUG, ... (117 more)","Cu(39), Fe(25), Ru(9), Yb(5), Zn(5), ... (17 more)"
unq_CSD-PIKXIR-01-a,C10H11N3,1,C,0,True,117f2a73874aa5b9d6add6b5b648450f,5,"PIKXIR, PIKXIR, PIKXOX, PIKXOX, PIKYAK","Ag(2), Au(2), Pd(1)"
unq_CSD-PIKZOB-03-a,C6H15N3,3,N-N-N,0,True,7d5019b615b2d8653324e0e415f5fd63,94,"PIKZOB, PIKZOB, PIKZUH, PIKZUH, PILBAQ, ... (89 more)","Cu(19), Fe(16), Re(10), Ni(6), Mn(6), ... (13 more)"
unq_CSD-PINRAF-02-a,C4H12N2,2,N-N,0,True,ca057c9d2acbca7eb757ae13ca6551a0,64,"PINRAF, PINRAF, SIXXEC, SIXXEC, MEBQOC, ... (59 more)","Cu(25), Ni(19), Pt(7), Co(4), Zn(3), ... (3 more)"
unq_CSD-PINTUD-02-a,C14H12N2,2,N-N,0,True,37f14fdee0522e13659976012887c993,45,"PINTUD, PINTUD, LIVDOJ, AYONOR, AYONOR01, ... (40 more)","Cu(14), Ru(8), Fe(6), Co(5), Ni(5), ... (5 more)"
unq_CSD-PIPFEB-01-d,C9H10N2,1,C,0,True,a8cf9089072346b4f3e92d6dfc308915,1,PIPFEB,Pd(1)
unq_CSD-PIPVES-02-a,C8H7N3S1,2,N-N,0,True,2c4e3bca740488702d0c6f147ee82b75,10,"PIPVES, PIPVES, POGWOZ, POGWOZ, POGXOA, ... (5 more)","Fe(4), Cu(2), Ni(2), Co(2)"
unq_CSD-PITDON-02-a,C1H5N5O2,2,N-N,0,True,c1436dd8e090583ab471946a8b2b81df,39,"PITDON, PITDON, PITDUT, PITDUT, PITFAB, ... (34 more)","Ni(14), Co(10), Zn(6), Cu(6), Ag(3)"
unq_CSD-PITSUG-03-a,C7H3N1O2S2,3,S-N-S,-2,True,8dfb2c05f675eafc3378051542eb796e,16,"PITSUG, KEVHEY, KEVHEY, KEVHIC, KEVHIC, ... (11 more)","Ni(8), Co(4), Fe(2), Pd(1), V(1)"
unq_CSD-PIVFEG-01-a,C4H6N4,1,N,0,True,72d59eb1d4d797a5684b4a1909e6bd12,54,"PIVFEG, PIVFEG, PIVFEG, PIVFEG, PIVFEG, ... (49 more)","Fe(18), Cu(18), Ni(6), Mn(6), Zn(6)"
unq_CSD-PIWHIN-01-c,C9H8N2,1,N,0,True,10e2881380285e58d2005961f6a4e855,13,"PIWHIN, PIWHIN, PIWHIN, CILPET, UNOHAH, ... (8 more)","Pd(5), Re(3), Fe(2), Mn(1), Cu(1), ... (1 more)"
unq_CSD-PIXVUQ-02-a,C6H14N2,2,N-N,0,True,30ae35db1e546297d40ba885a265b80b,17,"PIXVUQ, PIXVUQ, PIXWAX, PIXWAX, LONVIT, ... (12 more)","Ni(8), Pd(6), Cu(2), Co(1)"
unq_CSD-PIYBEH-02-a,C10H7N2O1,2,N-N,-1,True,6e266877a3cecaff0523e82701f72e17,4,"PIYBEH, PIYBIL, WULXEI, FEZSIN","Pd(2), Ru(2)"
unq_CSD-PIYDAD-01-a,C8H8N2,1,N,0,True,88ff341567d91ef04368ce25a400291f,38,"PIYDAD, MAHYUR, MAHYUR, BEYJIB, BEYJIB, ... (33 more)","Ru(9), Co(8), Re(6), Zn(5), Cu(4), ... (5 more)"
unq_CSD-PIYTIB-02-c,C5H9N3,2,N-N,0,True,da91777612895673b1d1a51e65b61112,20,"PIYTIB, PODNEC, PODNIG, BUVHAC, BUVHAC, ... (15 more)","Cu(7), Ni(4), Co(2), Cd(2), Pd(2), ... (3 more)"
unq_CSD-PIZGEN-01-a,C5H8N2,1,N,0,True,7f71ee905587505f1f30ecf5a2dc4844,147,"PIZGEN, PIZGIR, MEFWAX, MEFWAX04, TEWBOP, ... (142 more)","Ni(39), Zn(26), Fe(18), Co(16), Mn(13), ... (6 more)"
unq_CSD-PIZKOZ-01-a,C11H9N1,1,N,0,True,1a51cbc3d417e2a884c22f686db61e69,190,"PIZKOZ, PIZKOZ, SUBBUP, SUBBUP, SUBBUP, ... (185 more)","Ni(82), Cu(23), Co(14), Pt(12), Pd(12), ... (11 more)"
unq_CSD-PMENPN-03-a,C5H9,3,C-C-C,-1,True,fbc6c471a39df0ef5fa1754f52a6b7be,7,"PMENPN, BEBGOF, MUKBOJ, KEMMOF, IDAGID, ... (2 more)","Pd(6), Ni(1)"
unq_CSD-PMPDCU-02-a,C7H18N2,2,N-N,0,True,f296b36b157f3225c49669a404ab00cd,17,"PMPDCU, PMPDCU, LIVBOH, LIVBOH, LIVBUN, ... (12 more)","Cu(11), Ni(4), Cd(2)"
unq_CSD-POBDUH-03-a,C12H9N4O1,3,N-N-O,-1,True,9e9ded198d043e84eb3139ccc6bf213d,18,"POBDUH, POBDUH, LUYBUC, LUYBUC, LUYCAJ, ... (13 more)","Ni(4), Cu(4), La(4), Fe(2), Eu(2), ... (1 more)"
unq_CSD-POCXUC-02-a,C12H6N2O4,2,N-N,-2,True,c0159b39e54c6c223539e2aa74fbbe24,10,"POCXUC, TEVWUN, EMAVIX, QUCDIC02, QUCDIC, ... (5 more)","Ni(4), Pt(2), Fe(1), Cu(1), Co(1), ... (1 more)"
unq_CSD-POCYOY-02-a,C12H12N2O1,2,N-N,0,True,ec6827f5cc66fe94b97f9e01f4567007,3,"POCYOY, MEXCIE, MEXDAX",Pt(3)
unq_CSD-POCYUE-02-a,C12H12N2O1,2,N-N,0,True,27c870719902eed8f801445e23fda539,8,"POCYUE, LOPZAU, LOPZEY, MEXCUQ, MEXDIF, ... (3 more)",Pt(8)
unq_CSD-POCZAL-02-a,C12H10N2O1,2,N-N,0,True,002ae710053ad3aa8c887779b6b72a89,5,"POCZAL, POCZEP, LOPYIB, LUBRUV, UFIYIT","Pt(3), Pd(1), Re(1)"
unq_CSD-PODPEF-01-a,C11H7N1,1,C,0,True,7a6b8cffd67b8208b765036968b1812b,12,"PODPEF, MACWAS, MACWAS, MACWAS, MACWAS, ... (7 more)","W(6), Ir(2), Au(2), Pt(1), Ni(1)"
unq_CSD-POFGAT-01-f,C6H12N4,1,N,0,True,6b00e60159c89d1b3ef199423cab309f,44,"POFGAT, BICHAZ, BICHAZ, BICQUC, BICQUC, ... (39 more)","Co(15), Zn(13), Cu(7), Ni(4), Mn(2), ... (2 more)"
unq_CSD-POFHOI-03-a,C12H9N2O3S1,3,O-N-N,-1,True,b8443a0cb50c60827365fd9756a8219e,15,"POFHOI, POFHOI, POGGEA, BAVSUP, BAVTAW, ... (10 more)","Cu(6), Zn(2), Mn(2), Cd(2), Co(2), ... (1 more)"
unq_CSD-POFHUO-02-a,C7H12N3,2,N-N,-1,True,1e43b1f7de0596b4b01f479eb7ee98d7,18,"POFHUO, POFHUO, POFHUO, POFHUO, CATZED, ... (13 more)","Nb(7), Ti(4), Ta(4), Ni(1), U(1), ... (1 more)"
unq_CSD-POFJID-01-b,C5H8N2,1,N,0,True,e67f7475d9d458b27f93e5211dc56581,46,"POFJID, TALLEY, TALLIC, MIBWUQ, MIBWUQ, ... (41 more)","Co(15), Cu(10), Ni(8), Fe(5), Zn(4), ... (2 more)"
unq_CSD-POFJUP-01-d,C14H12N2,1,N,0,True,e24e1263117a5cbafb70f38d0dc872f2,8,"POFJUP, SOYYUA, SOYZAH, SOYZEL, BERTEY, ... (3 more)",Pt(8)
unq_CSD-POFVOY-01-c,C7H9N1,1,N,0,True,5b4cabcd20a3c304182cd0c768cf9942,35,"POFVOY, POFVOY, POFVUE, POFVUE, TAJFUF, ... (30 more)","Zn(8), Pd(6), Ni(6), Co(5), Ru(4), ... (4 more)"
unq_CSD-POGNUV-01-a,C3H4N2,1,N,0,True,d1946f1553275cfd0b37ad35a30944fc,480,"POGNUV, SOQHAI, SOQHAI, SORFEL, SORFEL, ... (475 more)","Cu(95), Ni(84), Ru(61), Mn(37), Pt(31), ... (20 more)"
unq_CSD-POHBOE-01-a,C1H4N6,1,N,0,True,70610b11c5c68f34d120e2326d6f1d10,54,"POHBOE, POHBOE, POHBOE, POHBOE, POHBOE, ... (49 more)","Cd(24), Co(12), Zn(6), Mn(6), Cu(4), ... (1 more)"
unq_CSD-POHLON-02-a,C10H6N4,2,N-N,0,True,d07314f15afda8bc8f4adc7b4d0183de,22,"POHLON, POHLON, POHLON01, POHLON01, QEQVUG, ... (17 more)","Ru(5), Os(5), Fe(4), Ag(4), Pt(2), ... (2 more)"
unq_CSD-POJDUQ-02-a,C12H12N2O2,2,N-N,0,True,1779482e1ddd2b59fa6ea8664d18130e,17,"POJDUQ, BIQZIN, BIQZOT, CAMVIX, DOLPOL, ... (12 more)","Zn(5), Cu(4), Ru(2), Ag(2), Ir(2), ... (2 more)"
unq_CSD-POJMEI-03-a,C7H8N4O1,3,O-N-N,0,True,6655da27e593b08412b78673349f6151,26,"POJMEI, POJMEI, LIZHUA, LIZHUA, LIZJAI, ... (21 more)","Cu(10), Ni(6), Gd(2), Tb(2), Zn(2), ... (2 more)"
unq_CSD-POJQAH-02-a,C13H10N2,2,N-N,0,True,87094d993575e9bd048306abaff94953,11,"POJQAH, SUSSEG, NALTEB, TIXFUB, TUZDAW, ... (6 more)","Fe(3), Ru(2), Eu(2), Ir(1), Pt(1), ... (2 more)"
